182.014873+57.328755j,189.616171+55.549147j,197.224938+53.798920j,210.461752+42.259330j,216.019788+32.855005j,213.886947+25.541614j,219.514632+16.165597j,227.218811+14.546894j,217.426082+9.268153j,223.141200+-0.068212j,223.140921+0.359828j,221.159478+-6.963149j,213.417628+-4.573427j,219.233973+-13.873177j,219.260182+-13.452607j,219.285584+-13.031986j,211.540526+-10.705408j,217.442964+-19.963898j,211.580041+-9.893756j,211.598630+-9.487875j,203.832393+-7.235720j,203.845898+-6.844706j,211.649726+-8.270027j,196.076113+-4.261190j,196.083927+-3.885059j,197.862514+4.292483j,197.853916+4.672025j,188.294901+-1.015034j,196.107964+-2.380408j,196.112170+-2.004220j,196.115653+-1.628024j,188.297146+0.429768j,189.962560+8.615448j,189.945684+8.979828j,188.291555+1.513357j,182.075893+11.330015j,188.284363+2.235725j,188.279728+2.596897j,180.431257+4.534479j,178.860855+-2.965570j,180.412533+5.226669j,172.550089+7.103994j,178.874959+-1.936227j,178.878344+-1.593097j,171.020304+0.236086j,168.077606+-15.163062j,160.239972+-13.384742j,168.134542+-14.518123j,150.992517+-19.216135j,157.493174+-28.211702j,149.669651+-26.514062j,141.840224+-24.846546j,0
153.412434+106.210287j,160.962403+107.382982j,177.069087+101.225187j,193.227953+95.199569j,193.491062+88.006869j,201.786386+81.500026j,210.137379+75.061855j,218.543619+68.692698j,211.080664+60.835460j,220.413481+46.582158j,221.066352+39.517945j,221.779969+32.459906j,213.698480+32.449341j,223.389277+18.363854j,214.400679+26.236405j,222.229563+28.107317j,208.320617+11.068901j,217.270537+5.051131j,200.300244+11.653848j,200.251463+12.464007j,201.363551+5.359118j,202.536379+-1.736441j,209.218772+8.216182j,202.543799+-0.097797j,202.542537+0.721534j,194.648280+0.216870j,194.645810+1.004260j,196.027925+-6.087079j,196.050945+-5.294057j,188.203530+-5.952414j,197.570638+-11.569056j,188.245528+-4.429590j,188.261906+-3.668063j,182.011061+-12.327756j,182.059440+-11.591384j,189.934524+-9.212855j,193.317490+-24.090411j,185.597216+-25.013464j,183.960020+-16.453300j,177.991418+-25.279539j,178.092223+-24.559322j,170.402584+-25.670203j,174.231008+-40.540793j,184.060479+-45.713673j,159.023836+-42.981621j,168.910544+-48.137596j,161.354994+-49.442552j,155.832849+-58.550177j,140.603317+-62.021829j,138.032220+-66.355907j,129.526937+-64.052889j,123.150364+-69.526887j,0
188.853868+-22.230980j,198.671705+-28.027732j,200.763566+-35.972082j,200.721483+-36.206166j,210.503446+-42.051149j,212.551952+-50.016672j,214.582165+-57.987019j,214.514401+-58.237202j,214.446345+-58.487306j,214.377998+-58.737330j,206.577175+-61.039912j,208.549476+-69.015332j,206.434257+-61.521522j,206.362377+-61.762201j,196.531991+-56.277672j,211.954275+-52.491765j,202.148074+-46.991021j,209.841823+-45.237257j,200.057515+-39.711342j,198.039693+-32.191300j,198.002021+-32.422211j,196.010788+-24.895200j,203.741774+-23.179506j,201.779413+-15.654661j,192.070219+-10.051421j,190.141283+-2.508482j,190.138229+-2.730202j,188.235950+4.819434j,188.241442+4.599931j,186.365842+12.156182j,194.157840+13.810621j,184.530990+19.501636j,174.917689+25.215113j,182.731423+26.855673j,173.140552+32.593700j,180.967171+34.218167j,173.216096+32.189816j,179.238265+41.588993j,169.692440+47.375900j,169.747569+47.177991j,163.784166+37.399827j,168.085287+54.583298j,162.108193+44.821130j,169.965777+46.385716j,162.212283+44.442942j,162.263998+44.253758j,154.503976+42.338180j,148.456941+32.627239j,146.786776+40.269623j,146.833634+40.098429j,132.931206+28.727940j,132.964615+28.572910j,0
194.514144+46.521476j,200.616841+41.675927j,196.548902+24.505698j,213.954467+20.772243j,213.927119+21.052020j,215.022130+10.073898j,232.462074+6.433056j,227.402101+0.533522j,223.524846+-16.632598j,228.581525+-10.123556j,223.567583+-16.047920j,218.569536+-21.985406j,223.608791+-15.463134j,224.869260+-26.416202j,212.404600+-16.133385j,218.681549+-20.841789j,213.730617+-26.818343j,213.765505+-26.538818j,207.524481+-21.297643j,201.270126+-16.072845j,206.236147+-9.521123j,206.248421+-9.251413j,207.633048+-20.211812j,195.043594+-10.099337j,201.370918+-14.756475j,199.973291+-3.268471j,199.977394+-3.006957j,193.647649+2.141964j,193.644682+2.395201j,188.770565+-3.697834j,193.637756+2.901662j,187.274810+8.009091j,187.264176+8.253989j,187.253222+8.498873j,180.863967+13.572963j,192.051228+15.372888j,185.640371+20.436548j,180.809326+14.282421j,185.586286+20.922013j,180.771353+14.755272j,169.557199+13.355012j,174.310223+19.998655j,169.521689+13.798436j,169.503500+14.020113j,164.739618+7.801179j,164.729275+8.016608j,159.990109+1.779047j,166.446800+-2.731829j,150.561613+-10.733154j,150.575521+-10.536250j,140.308277+-17.708401j,137.988191+-20.766779j,0
162.092844+-99.427914j,161.661392+-100.127890j,166.719418+-106.642560j,171.724024+-113.202736j,177.096766+-108.502237j,182.042522+-115.154332j,175.632190+-121.331504j,181.039846+-116.724352j,185.873185+-123.463189j,186.003756+-112.971691j,185.513515+-113.774934j,179.757771+-108.550191j,185.335264+-104.090537j,179.673707+-98.819832j,190.521757+-100.506021j,191.044317+-90.055921j,191.660796+-79.612431j,197.475090+-75.336504j,186.992965+-63.825002j,192.919478+-59.582505j,193.862459+-49.166522j,194.899105+-38.760018j,205.968491+-40.902088j,184.671784+-27.862740j,185.946391+-17.433869j,192.202444+-13.349929j,192.142920+-14.180908j,183.956389+8.946888j,190.389406+12.956621j,174.471762+20.189211j,187.432164+28.934128j,171.653903+36.317182j,173.593619+46.746716j,180.292573+50.661507j,169.353678+51.762263j,171.504976+62.177514j,167.191060+67.993745j,162.930737+73.848324j,152.126466+75.216610j,152.450288+74.558096j,148.304202+80.534859j,144.212739+86.548749j,151.260691+90.333844j,140.575240+91.992401j,140.971710+91.383679j,137.043009+97.504941j,135.006415+85.867734j,124.343474+87.787815j,124.721915+87.249320j,118.292577+82.503734j,111.824658+77.815460j,112.160095+77.331191j,0
189.141879+-36.679006j,196.775561+-39.183909j,202.205080+-49.407546j,207.600356+-59.649748j,215.183671+-62.225297j,215.077462+-62.591415j,212.722153+-70.634876j,212.601635+-70.996793j,217.875731+-81.302926j,220.024696+-74.007656j,209.935701+-79.743346j,212.113411+-72.442397j,211.989818+-72.803275j,211.865612+-73.163944j,214.093584+-65.878200j,216.346962+-58.600274j,206.229968+-64.227721j,216.146252+-59.336311j,203.189734+-47.264489j,213.152676+-42.402086j,197.836652+-37.903288j,200.215572+-30.622291j,210.233300+-25.806196j,194.970543+-21.224690j,197.416712+-13.951416j,199.888194+-6.686551j,199.876525+-7.026719j,197.314733+10.339058j,204.920020+7.468960j,189.765128+12.214597j,184.766430+22.031033j,184.803656+21.716558j,187.426226+28.972569j,177.310363+23.686179j,179.962049+30.946095j,177.706201+48.378778j,175.150921+40.523508j,177.869837+47.773642j,170.407132+50.133914j,173.168087+57.383043j,163.042142+52.242320j,165.832341+59.494829j,165.933352+59.212522j,166.033882+58.930043j,155.877829+53.871165j,155.969283+53.605808j,156.060286+53.340295j,156.150837+53.074627j,149.701228+46.706985j,142.287920+49.255943j,137.219371+46.678092j,135.883971+42.703002j,0
197.417991+33.017222j,207.347294+18.305731j,216.283882+11.544795j,225.230955+4.797578j,218.321029+-3.991013j,226.256969+-2.789978j,235.230909+-9.508924j,236.283930+-17.259906j,229.418430+-26.061155j,229.438345+-25.885239j,229.458126+-25.709309j,230.547891+-33.461467j,222.646199+-34.360883j,222.672480+-34.190157j,222.698630+-34.019412j,222.724649+-33.848647j,222.750537+-33.677861j,214.853196+-34.613639j,205.844770+-27.639299j,212.668562+-18.441336j,204.762108+-19.403070j,212.696592+-18.115184j,203.654672+-11.170245j,203.663177+-11.014089j,203.671563+-10.857926j,203.679828+-10.701756j,203.687974+-10.545580j,194.614320+-3.642318j,202.530538+-2.319728j,193.440241+4.568710j,193.436681+4.717030j,192.241439+12.776110j,192.231587+12.923508j,192.221621+13.070899j,183.093780+19.916521j,189.769701+29.179799j,181.841135+28.103410j,190.952679+21.565582j,190.936088+21.711989j,183.016079+20.618314j,175.097864+19.512506j,181.732057+28.800340j,182.968167+21.039245j,175.052517+19.915226j,167.138703+18.779082j,168.400672+11.009715j,167.109709+19.035369j,168.383590+11.267946j,152.585782+8.807893j,152.578984+8.924886j,145.986216+-0.157374j,138.094733+-1.358174j,0
174.256082+84.111938j,184.161527+79.627458j,194.094594+75.201653j,206.678530+63.277053j,209.138254+56.331080j,208.972686+56.942220j,214.184700+42.484283j,224.297687+38.295532j,219.400025+28.698936j,229.581264+24.585431j,224.783681+14.976539j,217.244762+12.834074j,217.206315+13.469097j,220.009299+6.626324j,212.519651+4.404321j,219.966797+7.912525j,207.946565+-4.714443j,218.333912+-8.619920j,207.970575+-3.498574j,207.979914+-2.890592j,207.987475+-2.282586j,207.993259+-1.674560j,211.036284+-8.466815j,200.608115+-3.519109j,200.617546+-2.932650j,200.625261+-2.346166j,200.631263+-1.759661j,200.635550+-1.173142j,196.460612+-11.100813j,193.302418+-3.189885j,193.310917+-2.624784j,193.317764+-2.059661j,186.014654+-4.748545j,186.027740+-4.204742j,186.039237+-3.660903j,190.010639+7.480446j,178.787705+-5.912395j,186.064189+-2.029218j,186.069326+-1.485282j,182.235566+-11.584410j,178.844616+-3.821413j,175.080008+-13.963904j,178.586331+-20.662098j,167.958752+-16.427349j,160.816375+-19.444625j,171.581274+-22.624468j,157.308587+-29.223424j,160.964607+-35.922071j,155.698761+-33.673369j,146.896610+-42.206467j,134.511850+-43.664197j,131.080726+-45.098151j,0
181.755127+-55.902361j,188.423830+-60.534786j,201.858581+-69.434237j,197.448992+-76.667436j,208.309089+-74.614498j,203.857129+-81.842966j,203.671373+-82.304142j,214.535415+-80.340249j,203.296733+-83.225227j,209.826002+-88.028682j,207.276673+-77.436302j,207.100882+-77.905229j,200.235525+-73.984690j,206.746119+-78.841882j,210.986445+-72.641035j,215.255876+-66.459821j,201.807915+-58.047960j,208.314428+-62.969032j,199.394289+-47.853083j,203.779950+-41.686113j,197.077137+-37.637773j,201.515836+-31.485997j,205.983367+-25.354539j,199.348282+-21.266466j,192.732791+-17.148511j,190.720926+-6.444253j,190.705852+-6.875891j,193.381253+10.377418j,195.301118+-1.213843j,186.911522+14.145062j,191.600890+20.226191j,185.152537+24.465035j,185.207434+24.045920j,172.316537+33.030457j,177.107377+39.102137j,175.475486+49.883403j,175.587936+49.486125j,175.699488+49.088594j,169.391338+53.465641j,167.893278+64.279446j,163.234495+57.502170j,150.591754+66.769181j,152.285055+55.220124j,157.256803+61.239677j,151.041632+65.745155j,146.314126+59.060786j,140.116123+63.619746j,140.259753+63.302461j,135.483796+56.675754j,135.611722+56.368971j,130.791576+49.775131j,125.285322+48.822005j,0
193.493227+-0.609288j,197.485825+6.272887j,207.355566+-8.698813j,214.283606+-12.748970j,221.209558+-16.802722j,217.205236+-23.788343j,217.199057+-23.844696j,220.115467+-34.830749j,220.106423+-34.887856j,227.021439+-38.952104j,223.002386+-45.934038j,212.057732+-48.903153j,212.045037+-48.958169j,216.046654+-42.093270j,209.116855+-38.133200j,216.024783+-42.205370j,209.097040+-38.241705j,209.087111+-38.295954j,202.162469+-34.326900j,206.178650+-27.465695j,199.258907+-23.492300j,203.281485+-16.632431j,203.277163+-16.685171j,196.363354+-12.705644j,200.394109+-5.848163j,193.485205+-1.864303j,193.484714+-1.914503j,186.578926+2.074733j,200.387932+-6.056127j,190.622994+8.881106j,190.625292+8.831649j,183.726487+12.828790j,183.729810+12.781122j,187.783299+19.632442j,187.788386+19.583721j,184.950333+30.485644j,180.902688+23.541824j,180.908790+23.494888j,178.080276+34.400805j,180.920957+23.401012j,169.175129+34.925286j,167.151940+31.436109j,167.160090+31.392741j,171.236294+38.237828j,160.288956+35.375850j,165.148655+27.819450j,159.676510+26.370670j,157.645741+22.887125j,152.171587+21.443135j,146.696696+20.001987j,142.621312+13.082868j,138.542348+6.165865j,0
177.568180+68.040734j,193.253848+60.107823j,192.977634+52.532207j,200.734528+44.829113j,208.635126+45.159542j,216.352085+29.525840j,216.286904+29.999585j,224.163967+22.416867j,216.114431+22.946737j,232.020643+7.377077j,223.999973+-0.110850j,223.999678+0.379715j,216.029451+-7.160742j,216.093217+-14.687468j,208.059016+-6.280578j,216.071835+-5.741268j,216.083890+-5.268052j,208.095790+-4.913489j,200.243407+-12.592779j,208.115315+-4.001975j,192.298475+-11.886815j,200.321820+-11.276903j,200.346036+-10.838166j,192.372422+-10.623152j,192.153938+-2.205466j,192.158307+-1.784639j,192.161755+-1.363804j,192.164281+-0.942962j,192.477211+-8.516055j,184.173329+-0.430098j,183.827492+7.965746j,184.173446+0.376592j,184.172179+0.779935j,192.160081+1.582115j,184.166997+1.586608j,183.729247+9.978163j,184.158281+2.393251j,184.152598+2.796556j,183.659725+11.185054j,176.658254+-4.884790j,176.147251+3.485106j,168.157358+3.332105j,176.686535+-3.724035j,160.735463+-4.484508j,160.744899+-4.132483j,161.362223+-11.757250j,161.387585+-11.403835j,154.081695+-19.668027j,146.812812+-27.964232j,138.902528+-28.321155j,131.690517+-36.682524j,139.738663+-35.680611j,0
170.618811+-70.719313j,176.501474+-76.414853j,182.351095+-82.146687j,188.167509+-87.914665j,193.950552+-93.718640j,199.700057+-99.558462j,193.378391+-94.893614j,193.803943+-106.770931j,198.785761+-101.371697j,203.802072+-96.003726j,197.555561+-91.278696j,197.277756+-91.877564j,191.076317+-87.096735j,202.113495+-87.167282j,190.544384+-88.254393j,207.013451+-82.519277j,200.500248+-66.390138j,206.137488+-72.466102j,188.447882+-56.633874j,199.584868+-56.902375j,199.142747+-46.197038j,198.767415+-35.489645j,204.214831+-30.336494j,192.643722+-19.808995j,192.582745+-20.393291j,192.422985+-9.664108j,192.392783+-10.247782j,186.661418+6.124963j,192.338967+11.212573j,181.058459+10.669327j,192.478043+21.358908j,186.939812+26.485970j,181.434510+31.646778j,181.707220+42.408563j,176.285098+47.618948j,176.674912+58.394995j,171.055884+52.343906j,171.528675+63.134093j,166.239792+68.442177j,166.446648+67.937571j,155.345976+67.850038j,156.003079+78.683157j,150.346279+72.801073j,156.477579+77.735238j,145.412576+77.815055j,145.647960+77.373586j,145.882004+76.931404j,140.796249+82.464636j,134.361607+65.444316j,135.285693+76.326806j,123.468061+65.388362j,118.420298+71.053733j,0
191.722920+-15.307573j,201.234931+-21.552325j,209.036487+-19.993678j,210.718336+-27.960378j,212.388966+-35.929475j,214.048373+-43.900956j,221.838848+-42.373641j,223.482554+-50.354225j,223.446709+-50.513051j,231.236045+-49.009096j,215.548204+-52.487823j,209.334826+-62.120293j,215.473375+-52.794171j,223.265788+-51.306801j,215.398111+-53.100411j,213.730945+-45.421177j,204.241333+-39.363408j,205.831540+-47.343184j,204.185172+-39.653696j,210.386754+-30.354797j,202.527071+-32.105848j,208.747437+-22.814638j,208.731168+-22.962999j,189.862269+-10.598065j,197.697265+-9.153769j,197.690709+-9.294280j,197.684053+-9.434786j,196.114786+-1.729360j,194.556573+5.978287j,185.161277+12.136788j,185.169856+12.005182j,183.638143+19.723907j,183.652115+19.593381j,188.460436+36.696921j,180.632868+35.039507j,190.030285+28.574305j,182.194785+26.926943j,182.213877+26.797442j,179.230632+42.383732j,171.401743+40.760796j,171.430670+40.638962j,163.598426+39.032743j,171.488265+40.395233j,170.043744+48.136526j,163.681281+38.683824j,162.246724+46.432751j,155.869794+36.994693j,157.346876+29.016556j,149.499087+27.459479j,148.078923+35.222615j,133.797130+24.378841j,135.242879+16.412302j,0
189.957837+48.785451j,197.878386+49.438288j,214.569557+34.523983j,214.921962+26.843070j,222.872371+27.566400j,223.683153+11.909960j,223.665769+12.232072j,240.071137+5.463458j,232.536113+-2.637461j,233.011036+-10.288686j,233.508477+-17.938533j,225.549358+-18.096607j,217.591194+-18.277640j,218.134651+-25.947524j,226.154292+-25.104507j,225.649858+-16.797068j,217.692870+-17.023940j,218.280498+-24.690566j,209.761677+-16.971706j,217.178065+-8.104807j,209.211879+-8.389852j,209.223744+-8.088559j,209.855960+-15.763127j,201.271197+-8.118193j,201.926433+-15.802393j,201.293745+-7.538463j,201.304392+-7.248574j,192.665223+0.334334j,200.634758+1.301465j,191.962308+8.858457j,200.630178+1.879323j,192.660101+1.444143j,191.922246+9.687701j,191.908096+9.964076j,183.171072+17.445874j,183.915742+9.746780j,191.863257+10.793076j,183.886907+10.276449j,183.871917+10.541253j,183.856546+10.806034j,175.883686+10.243492j,175.868752+10.496770j,176.703668+2.795333j,175.837790+11.003260j,168.742673+2.431138j,168.738997+2.674140j,169.630993+-5.032527j,169.638064+-4.788238j,153.750685+-6.381768j,154.690074+-14.106065j,146.765858+-14.825082j,138.844049+-15.566950j,0
161.211293+100.850975j,176.078529+106.303112j,188.193417+94.187248j,200.402077+82.164514j,210.195569+77.832017j,212.437418+71.037619j,212.167834+71.838780j,227.245656+52.530105j,222.110750+43.206650j,224.597410+36.496621j,219.600005+27.126330j,222.204255+20.427167j,214.608194+18.528978j,217.301659+11.831692j,217.255463+12.651631j,227.513599+8.806951j,217.153790+14.290956j,215.389715+-2.696441j,205.038787+2.663837j,212.469765+6.371731j,205.012842+4.211244j,207.985743+-2.435271j,211.011685+-9.059183j,200.600845+-3.911646j,193.228371+-6.228682j,200.624654+-2.397547j,200.632273+-1.640440j,193.286502+-4.040789j,196.485570+-10.649927j,182.772136+1.531739j,186.005545+-5.092868j,186.023439+-4.390910j,186.038684+-3.688889j,189.374367+-10.263979j,178.796656+-5.635224j,186.068524+-1.582552j,182.239351+-11.524714j,182.281544+-10.836922j,175.107971+-13.608771j,175.158079+-12.947876j,175.205692+-12.286796j,175.250811+-11.625542j,171.701585+-21.692524j,168.230885+-31.786307j,168.349638+-31.151234j,159.522169+-30.605189j,150.816325+-39.069632j,158.211184+-43.740385j,146.084844+-54.140727j,137.346658+-53.813526j,121.559054+-57.335821j,118.257139+-58.781366j,0
185.542775+-32.091722j,193.812261+-40.060049j,194.062332+-48.371595j,201.977007+-48.386864j,202.187191+-56.712782j,210.089127+-56.767587j,218.254989+-64.844119j,210.152276+-65.452432j,210.044654+-65.796985j,210.160712+-74.138217j,210.038846+-74.482772j,201.720852+-67.027591j,201.610658+-67.358314j,201.499922+-67.688856j,201.229980+-60.020790j,209.129954+-60.205170j,200.899605+-52.681579j,200.932251+-61.010085j,192.620245+-45.447126j,200.451838+-37.670420j,192.310234+-30.079458j,192.260647+-30.394798j,200.156644+-22.656518j,192.119322+-23.025334j,192.053825+-15.340418j,192.014050+-7.655370j,192.001237+-7.970254j,191.999788+-0.285126j,183.999102+-0.574997j,176.036121+7.161282j,184.098704+14.821178j,176.187379+22.583343j,176.224178+22.294373j,176.351099+30.004830j,168.400741+29.819297j,168.683084+45.541381j,160.758598+45.394638j,168.831548+44.987871j,160.906624+44.867120j,168.978196+44.433877j,161.235338+52.337040j,153.323342+52.268087j,153.408853+52.016573j,161.490877+51.543153j,145.816967+59.744558j,145.666755+51.509189j,145.751032+51.270232j,145.560697+43.035839j,137.636240+43.084399j,130.012797+51.153423j,129.469407+34.952433j,125.529890+34.903392j,0
191.373207+22.277696j,191.357848+22.409235j,210.207225+10.046030j,210.200270+10.190518j,213.399813+-5.340385j,213.403434+-5.193699j,213.406953+-5.047010j,224.483658+-18.949601j,226.121473+-26.628548j,224.509496+-18.640976j,218.326852+-27.953274j,212.157119+-37.274076j,210.536317+-29.299478j,212.208161+-36.982379j,210.576397+-29.010017j,218.421634+-27.202752j,210.616079+-28.720501j,212.309041+-36.398776j,204.512109+-37.931480j,201.170087+-22.149403j,201.185264+-22.011119j,207.323997+-12.359628j,199.515187+-13.917264j,199.524706+-13.780119j,197.823239+-5.828057j,197.827198+-5.692077j,197.831064+-5.556095j,188.296465+0.664253j,188.295964+0.793683j,178.748647+6.994357j,194.359376+10.603438j,184.796978+16.795147j,176.980004+15.168327j,183.014509+24.853358j,176.958984+15.411615j,175.178417+23.335001j,176.937630+15.654874j,184.726139+17.557148j,175.129925+23.696189j,167.316739+22.025186j,167.301560+22.140190j,167.286302+22.255183j,167.270965+22.370166j,167.255549+22.485138j,159.449400+20.781937j,161.258594+13.102131j,153.461403+11.384102j,153.453542+11.489584j,145.659983+9.755485j,147.498169+2.071247j,131.930533+-1.527922j,133.787178+-9.219052j,0
175.420095+81.656538j,186.323293+84.116768j,199.186928+75.502103j,212.103163+66.964529j,213.943310+56.464681j,215.847557+45.976431j,215.710309+46.616120j,222.195291+42.769761j,226.410350+21.221531j,230.792727+28.543248j,228.517755+11.473256j,224.075964+5.473807j,224.058751+6.138068j,219.672461+0.099413j,215.323982+-5.965136j,219.668010+1.401866j,215.355565+-4.688359j,215.368517+-4.049905j,211.112299+-10.178272j,215.388744+-2.772897j,204.376898+-4.699310j,204.389931+-4.093403j,207.031412+-14.491179j,193.414736+-5.544341j,200.272008+-9.117174j,200.298156+-8.523417j,200.322544+-7.929585j,193.466882+-3.250450j,193.475668+-2.676893j,186.580364+1.941068j,186.573790+2.494187j,182.562191+-3.878965j,193.493808+-0.382480j,193.494092+0.191144j,179.569518+8.648021j,193.489557+1.338382j,182.599631+-1.172558j,178.722746+-7.627585j,182.603373+-0.089890j,185.784067+-10.405798j,178.783514+-6.037803j,171.758758+-1.711441j,167.987647+-8.255339j,175.075636+-11.511799j,164.300095+-14.334536j,160.629314+-20.933788j,156.999138+-27.554869j,153.409663+-34.197594j,139.272111+-26.443885j,142.851547+-36.789069j,132.212231+-39.898947j,128.744007+-46.658125j,0
179.948565+-57.153423j,187.387385+-55.045144j,192.321734+-70.684868j,202.256441+-76.238652j,202.066667+-76.740225j,204.354852+-84.847478j,201.683388+-77.741951j,203.931316+-85.860458j,203.717665+-86.366157j,211.133141+-84.467727j,210.922923+-84.991298j,203.069192+-87.880051j,200.503795+-80.735544j,197.975115+-73.578896j,197.791953+-74.069855j,212.938204+-69.980864j,202.822228+-65.108707j,210.336649+-63.360035j,200.264027+-58.432180j,203.378972+-41.339978j,195.582650+-44.038927j,200.995947+-34.650101j,198.753077+-27.444750j,196.547212+-20.228531j,194.378391+-13.001583j,192.246654+-5.764044j,192.231761+-6.241000j,190.155135+1.012164j,197.892230+2.581741j,186.113483+15.549005j,193.896690+17.090158j,184.204612+22.375452j,182.295060+29.673409j,182.368120+29.221036j,170.823369+42.371884j,178.697423+43.854657j,176.918237+51.185326j,175.176537+58.525045j,167.537771+56.241401j,167.676793+55.825559j,166.004585+63.201881j,164.370022+70.586797j,148.941856+66.635752j,156.912490+68.018163j,157.080763+67.628647j,155.534676+75.053078j,151.289817+57.335776j,148.082411+72.605782j,142.090376+62.756076j,134.414656+60.767591j,134.565010+60.433915j,128.472413+50.663983j,0
192.269458+4.945246j,198.069812+-0.591307j,203.868659+-6.129442j,209.665998+-11.669159j,215.461830+-17.210458j,215.742664+-28.550011j,215.738767+-28.579438j,221.530036+-34.123937j,216.009518+-39.948571j,221.520719+-34.184370j,210.205699+-34.490055j,216.267079+-51.347352j,210.468666+-45.857828j,210.462409+-45.886537j,204.666248+-40.394641j,210.182128+-34.633410j,210.177402+-34.662080j,210.172672+-34.690748j,198.857290+-34.982543j,204.377066+-29.223533j,204.373078+-29.251410j,192.799832+-18.227031j,198.581217+-23.780246j,192.794853+-18.279627j,198.320852+-12.523560j,192.537531+-7.021327j,192.536572+-7.047590j,186.755506+-1.542992j,192.286943+4.210882j,186.508922+9.717091j,186.510246+9.691650j,180.734483+15.200223j,180.736554+15.175570j,174.963049+20.686506j,174.965869+20.662641j,180.505850+26.412838j,174.736143+31.926168j,169.201757+26.129781j,174.744846+31.878498j,174.749193+31.854662j,169.212435+26.060540j,168.988347+37.348877j,163.450765+31.557052j,168.998530+37.302775j,157.692106+37.056710j,160.801882+22.951141j,152.376314+19.936370j,149.496536+22.688889j,146.725932+19.786379j,141.072800+19.658716j,141.182358+13.983629j,138.409387+11.083388j,0
182.013929+65.657671j,181.861288+66.079286j,196.141439+55.933317j,202.579475+47.175801j,210.362688+46.341553j,223.476341+28.466205j,222.142801+21.084966j,222.093344+21.599693j,220.812343+14.209481j,227.474446+5.601461j,218.356713+-0.588156j,218.357490+-0.082144j,209.284180+-6.334995j,217.216847+-6.988671j,217.232459+-6.485283j,216.144938+-13.905602j,208.250309+-12.321079j,215.141835+-20.832449j,199.327113+-18.240127j,208.330932+-10.873022j,200.419593+-9.380133j,200.440792+-8.915664j,199.487622+-16.391721j,192.537153+-7.031698j,192.552931+-6.585502j,192.567675+-6.139271j,192.581385+-5.693007j,192.594060+-5.246712j,193.468496+3.152949j,177.550038+5.289999j,185.494554+4.875507j,185.482757+5.305351j,185.469965+5.735166j,185.456176+6.164950j,177.476827+7.346832j,177.459325+7.758089j,168.757696+0.916547j,176.724720+0.610874j,177.401102+8.991601j,176.060193+-6.542812j,160.767697+3.122094j,168.735748+2.871801j,168.124285+-4.714325j,168.134758+-4.324709j,160.164474+-3.367692j,159.622964+-10.977673j,159.647975+-10.607741j,151.176634+-17.709470j,151.217267+-17.359092j,143.271195+-16.533741j,126.422435+-31.262885j,126.494543+-30.969835j,0
175.995107+-77.573980j,183.219363+-75.250681j,185.832117+-83.297204j,198.705996+-96.020451j,198.405746+-96.639329j,193.379613+-107.537552j,200.554234+-105.385004j,205.012735+-95.758960j,207.421164+-103.925266j,207.096233+-104.571269j,199.224787+-107.877172j,201.165564+-90.754702j,200.881715+-91.381271j,195.617114+-102.166261j,197.741515+-85.054649j,212.645557+-80.584534j,194.688098+-78.692723j,202.042635+-76.803474j,196.858297+-62.215842j,201.831332+-52.764698j,196.816876+-38.146001j,204.328306+-36.358538j,204.213988+-36.995230j,191.745356+-24.692476j,196.991587+-15.307336j,196.942919+-15.921262j,196.892338+-16.535033j,190.067025+5.875885j,190.084416+5.283439j,187.890241+12.379709j,193.437789+21.675377j,181.478523+34.315387j,179.446870+41.458665j,177.461530+48.614867j,167.800295+53.694142j,175.695584+55.236418j,168.131751+52.647075j,174.019168+61.881574j,164.470287+67.093404j,172.432506+68.549477j,155.180482+71.881974j,153.483116+79.163964j,153.729115+78.685190j,146.195779+76.333440j,154.216631+77.725354j,144.845092+83.209972j,137.308736+80.958699j,137.560408+80.530330j,131.755446+70.544330j,131.974685+70.133320j,124.375805+68.019549j,116.765108+65.953845j,0
184.859734+-16.089704j,200.829797+-15.601044j,209.134944+-23.464340j,209.431208+-31.663373j,209.400005+-31.869071j,217.666543+-39.765264j,217.627378+-39.979048j,217.876007+-48.187607j,218.108720+-56.396686j,226.048584+-56.338599j,217.997508+-56.825052j,217.941586+-57.039152j,209.889322+-57.501933j,217.829113+-57.467188j,209.542928+-49.917545j,209.493796+-50.123344j,201.230096+-42.549364j,209.185462+-42.537541j,201.146120+-42.944599j,192.718685+-27.340598j,200.689577+-27.343988j,200.662622+-27.541102j,208.633662+-27.568007j,192.285124+-12.100871j,192.427615+-20.288246j,192.114367+-4.479935j,192.109874+-4.668638j,183.975367+3.010694j,191.977289+2.953025j,183.865741+10.648439j,183.768783+18.467112j,183.786834+18.286596j,183.804707+18.106063j,183.738647+25.925073j,175.764384+25.668685j,183.721182+33.563779j,175.754288+33.323120j,175.734610+41.150298j,167.819536+32.933319j,159.815278+40.731769j,159.855209+40.574771j,159.874093+48.417706j,159.947646+32.260668j,159.974079+40.103542j,152.013394+39.949068j,152.052561+39.799734j,152.073184+31.650382j,152.104199+31.500993j,144.135141+31.385686j,136.166010+31.286064j,136.146847+23.152455j,128.112044+15.076608j,0
